320540846;Outstanding Data Migration Issues
320540936;MJ Wiki Wiki YaaS Org & Project Setup
320546134;UL Technical Issues -Summary
320546385;Zylan - Who is who?
320547185;Chanel ECOM - Go Live Support - December 2016
320547497;Data Hub Operations Guide
320548376;Arco - Code Review - December 2016
320549030;Rexel - Support - 20161219
320549821;Engagement Conclusion Report 2016 - NWNA
320550498;Samsung - Iterative Code Review - TOKO 2.0A
320552028;Carrefour France (Drive) - Contact List
320552092;Carrefour France (Drive) - Environments
320553844;Multicountry Analysis
320555569;Upgrade from Hybris Commerce 6.1 to 6.2
320557152;Data Hub - Steps to Create a Feed and Pool
320557265;Tata Steel Code Review - December 2016
320557443;Levi's Foundation - Automn 2016 - Scope and estimates review
320557778;Welspun B2C sizing
320558098;Dow Corning
320558247;Dow Corning CXTP System Review Notes
320563870;L'OREAL - OPERA - US Requests For Change - Workflow Section User Guide
320564013;DFS Code Review(2016/12/12-2016/12/16)
320564297;Conforama - Spot Consulting
320565045;Lids Performance Testing - BTG quick wins impact analysis - December 2016
320568858;Conforama - Engagement Letter - 2016-12-20
320569297;Ziylan - 2016-12-12
320930295;DCC 04 Code Review
320930331;CxTP System Review
320935256;Ballance - OMNI
320936918;Italiantouch - Engagement Letter - CDP Design Review+Multicountry 6.2+Shared session cart
320936957;SCA Release 2 Sprint 3 Review
320937959;ASWatson - Analytics
320938184;Solr setup
320938399;e-Sales Arising Project
320938440;Distribution Shop
320939965;Ballance - OMNI - Reviews
320939972;Ballance - Solution Architecture and High Level Design Review
320940016;Lion - Iterative Code Review - 1st iteration (B2C)
320941258;世纪金花商品导入解决方案
320941706;APL Deployment Architecture
320941856;coop@home - System Review - Januar 2016
320941867;coop@home - System Review - Januar 2016 - Management Summary
320941933;coop@home - System Review - Januar 2016 - Systemarchitektur
320941963;coop@home - System Review - Januar 2016 - Hybris Konfiguration
320941966;coop@home - System Review - Januar 2016 - Typsystem/Datenmodell
320941967;Focus on Korea
320941986;coop@home - System Review - Januar 2016 - Source Code Analyse
320941991;coop@home - System Review - Januar 2016 - Security
320942062;Conforama - Mission Log - 2016-12-20
320942591;GSK
320943500;Heineken EU
320944307;Ziylan - SAP Hybris Marketing & Commerce Integration
320944408;Maui Jim 2017 Planning
320944572;Samsung - SME Order Processing Issues
320945971;LC Waikiki - Weekly Status Reports
320945979;LC Waikiki - WSR 2016-12-12
320946099;ACEA
320946450;GSK North America
320946469;EJOT
320946474;GSK UK
320948582;Off Oracle - Datahub with HANA - January 2017
320948584;Off Oracle - Datahub with HANA - January 2017 - Environment Setup
320948674;Belwest
320948690;Belwest. 2017 trainings session
320948850;Task #5 - CPU spikes on Hybris 08 on the GSK Direct server.
320953508;Amway EIA
320953516;Amway EIA - Solution Architecture and High Level Design Checklist
320953603;Amway EIA - Design Document Completeness Check
320954121;LC Waikiki - WSR 2016-12-19
320954649;BigW - 6.1 Technical Upgrade
320957439;Ziylan - 2016-12-19
320961775;Adyen payment connector migration to hybris 6.2
321421747;LC Waikiki - WSR 2016-12-26
321427399;DFS Go life check
321429475;UL Fusion Solr Configuration
321429518;UL-Fusion System Infrastructure
321429539;UL Fusion Security Analysis
321429563;UL Fusion - Hybris Configuration
321430177;Performance Issue Analysis
321431525;Final eService Design Review
321434328;Kit & Ace - Implementation Review - Hybris Upgrade Considerations
321434471;Ziylan - 2016-12-26
321434497;Ziylan - SEO Requirements
321434509;Ziylan - Integration Interfaces
321434523;Ziylan - Foundation Phase
321440593;Cerebos - [CEM] Issue 326 - in progress. Order with checked valid
321441352;WAGO - December 2016 - Code review
321441626;Wonderbox
321441864;Wonderbox - Who is Who
321441929;Wonderbox - Meeting Minutes
321441999;Wonderbox - Meeting Minutes - 2017/12/23
321442612;Lecta - Torras Papel - Business Blue Print - Deliverables
321442749;Wonderbox - Meeting Minute - Foundation Kick Off - 2017/01/05
321445616;Ad Hoc Consulting Dec 2016
321450670;Talanx aka "neue leben"
321450910;Covestro
321451077;Gebr. Heinemann
321451108;Wonderbox - Foundation Phase
321451117;Wonderbox - Foundation Phase Workshop
321451295;AS Watson support - 2017
321451298;DAM implementation
321451306;Project inputs
321451346;Kering project context
321451407;MH context
321451416;Iceland - Code Review - January 2017
321451970;Delhaize 2017
321451974;List of current sites live @ Ahold Delhaize
321452080;Auchan Audaland Who is who
321452748;Off Oracle - Sizing and Failover Tests - November 2016 - Failover Tests
321452749;P4 (Play) - 2016-01-05 - Log Management and Monitoring
321453306;DCC 01 Infrastructure
321453449;DCC System Review Working Area
321453487;Cintas Upgrade Assessment
321453493;DCC 05 Web Profiling
321453702;DCC 02 Hybris Configuration
321453707;DCC 03 Security Analysis
321913299;Wonderbox - Foundation - Input by Altima
321913406;Tasks (Dec 2016-July 2017)
321913419;L'OREAL - OPERA - US Requests For Change - Sprint 1 demo 20170104
321913425;L'OREAL - Solr PCM Package
321913591;Task #3.d, #3.i, #3.k - Design and Review of Customer and Pricing Interfaces (Data Hub)
321913661;CHANEL ONE - AWS architecture and deployment optimization - Engagement Letter
321913857;Task #3.e - Ability for GskDirect to add custom Jobs after Data Hub's ImpEx is processed
321913869;Task #3.f - Ability to send Meta data from Data Hub to Hybris commerce.
321914192;Task #4 - Migration Issue
321914449;Off Oracle - Migration - January 2016
321914460;Sample Source Code for Data Hub
321914493;Off Oracle - Migration - January 2016 - Summary
321914538;Off Oracle - Migration - January 2016 - Office Depot
321914892;Ziylan - 2017-01-02
321915034;VinCommerce - Developers Enablement Plan
321917189;Off Oracle - Migration - January 2016 - Poc SDI and Rolta comparison
321918464;Lennox
321918477;Design Review - Lennox - 01/2017
321918520;Heritage new environment specific configuration structure
321919690;Wonderbox - Foundation Phase - Planning
321919727;VinCommerce - Enablement Workshop for Developers - 012017
321919814;数据库优化建议
321920268;Delhaize - Upgrade Assessment 5.5->6.2
321921282;Blanc und Fischer Familienholding (Blanco, EGO)
321922151;Lids Performance Test - Release 3 - Jan 6th 2017
321922275;New scripted deployment runbook
321922372;Solr Product Cockpit Integration
321922374;Ralph Lauren: Solr Product Cockpit Integration
321922901;Phase 1 - Taiwan site
321923014;UL -Grouping of cart entries based on category in the cart page
321923046;UL - Solr Sort not working for the price-asc
321923112;Welspun B2C B2B, Single Instance(same cluster) Vs Separate Instance(separate cluster)
321923366;Wonderbox - Meeting Minute - Architecture & Integration - 2017/01/09
321923985;L'OREAL - Solr PCM Package - Standard documentation
321924042;L'OREAL - Solr PCM Package - Installation & configuration
321924716;Unilever Technical Issues
321924915;Conforama - Engagement Letter - 2017-01-25
321924923;Carrefour Belgium - Food project ES proposal
321924971;Krefel - Expertise proposal end of 2016
321925248;L'OREAL - Solr PCM Package - Next modifications to be be done
321925308;Search analysis
321925494;CONFO - 2017-01-09 - Sales Support
321926174;Cintas
321926482;Cerebos Phase - SSO SAML multi sites support
321927556;Find overlapping/duplicate PriceRows
321928186;Off Oracle - Sizing and Failover Tests - January 2016 - Load and Synchronization
321929270;AS Watson upcoming activities 2017
321929299;AS Watson - Tips & tricks
321929362;Heritage Parts Canada Code Review Iteration 1
321930121;Wonderbox - Environment Access
321930234;Wonderbox - Meeting Minute - Product & Catalog Management - 2017/01/09
321930302;Rexel - Support - Feb 2017
321931220;HCEA (previously HPSA) - Detailed TSV Review
321932729;VW UK - Sprint 2 Code Review - January 2017
321933524;L'OREAL - Solr PCM Package - Executive summary
321933942;Levi's Autumn Foundation 2016 - User Story diagram
321934101;User Stories Diagram
321935496;HCEA
321935518;HCEA Reviews
321935939;LC Waikiki - WSR 2017-01-09
321936137;L'OREAL - OPERA - Log Management and Monitoring Package
321936430;Mini cart API
321938128;Parts Town
321938274;Logbook
321940907;Ziylan - 2017-01-09
321940926;TUL-JAN2017-MobileApp-Crash
321942328;HANA appears to be fast, the JDBC Driver is the bottleneck
321942894;VW UK - Code Review - December 2016/February 2017
321943791;Recommended Plugins Sonar Configuration
321944283;Samsung - Iterative Code Review - TOKO 2.0B
321945177;Gorenje - 2017.01 - Multi Country Package
321945248;Wonderbox - Foundation Deliverables
321945501;Ziylan - Technical Discussions
322338836;Iceland - Upgrade Analysis
322339104;New Look - Performance Review - January 2017
322339109;New Look - Performance Review - January 2017 -  Management Summary
322339116;New Look - Performance Review - January 2017 - Overview
322339140;New Look - Performance Review - January 2017 -  Test Setup
322339146;New Look - Performance Review - January 2017 - System Review
322339154;New Look - Performance Review - January 2017 - Load Test Results
322339160;New Look - Performance Review - January 2017 - Soak Test Results
322339165;New Look - Performance Review - January 2017 - Client Profiling
322339167;New Look - Performance Review - January 2017 - Technical Findings
322339918;Delhaize - Migration of Responsive CMS Content from A to B
322341406;Lennox - Design Review
322342824;Dow Chemical Company System Review - Retrospective Summary Report
322342996;Parts Town - Initial Questions
322344436;Intercars - 2017-01 - Design & Code Review (Ad-Hoc)
322345303;ACEA Project Retrospective
322345789;Electrolux B2B - Workshop B2B/B2C Future Solution
322345816;Electrolux B2B - Workshop B2B/B2C Future Solution - General Considerations
322346425;Lids Performance Testing - BTG Anonymous Tracking Assessment - January 2017
322350240;LC Waikiki - WSR 2017-01-16
322351340;Wonderbox - Meeting Minute - Price & Promotions - 2017/01/18
322351427;Moet Hennessy - Licence Contract and Service Deferral agreement
322352684;Lids Performance Testing - Mobile API - Jan 18th 2017
322353959;ShillaDFS Health-check 2017-Jan
322354737;Electrolux B2B - Workshop B2B/B2C Future Solution - Going Forward
322355582;ATS sync design
322356914;Carestream
322356930;MultiCountry IP Package Implementation
322356938;On Premise to Cloud Migration - Carestream Pilot Project
322602606;20170113 - Testrite Support Activities
322603124;Wonderbox - Meeting Minute - CMS - 2017/01/20
322603506;Aligned list of topics for H&M
322604574;InterCars - 2017-01 - Type System review
322604807;Ziylan - 2017-01-16
322605053;Cintas Performance test findings 01/19 - 01/20 2017
323259120;ShillaDFS Code Review
323259506;GSK PIM Project Tasks and Status
323260972;BMW Marketplace (IUCP)
323262202;General Project Information
323262294;Redis Session Replication
323262326;Redis Session Replication - High Level Testing Document
323262373;Memcached Session Replication
323262404;Benchmarx Logical Architecture
323262423;Automated Deployment Pipeline
323262438;Hybris Dependencies
323262448;Hybris Development and Production Environment
323262454;Pipelines
323262458;Wickes Website - Initial Logical Architecture
323262473;InterCars - 2017-01 - Manual Code Review
323262484;Rolling Update
323262501;WCMS Features - 5.5 and 6.0
323262527;Custom Sync Implementation
323262553;Wickes Hybris Delete Table Migration Details
323262578;Wickes AWS Migration Steps
323262587;Wickes Deployment Table Removal
323262597;Wickes Deployment Table Additions
323262641;Wicks Migration using DB approach v5.5
323262666;Historic Data Archive
323262692;WX DB Migration Timings
323262697;Wickes Unused Catalogue Cleanup
323262710;Table Removal & Primary Key Migration
323262759;Insulation Giant Data Cleansing
323262791;PK Generation DB scripts
323262807;Data Maintenance
323262822;Wickes Performance Key Points
323262880;Data Migration Presentation
323263142;Samsung - Performance Review - Toko 2.0B
323263943;Amway Americas
323263947;Amway Americas - Solution Architecture and High Level Design Checklist
323264000;Prospects - Kuwait
323264009;Prospect - M.H. Alshaya Co
323264062;01/23/2017 - Alshaya Meeting - VP Of Commerce
323264870;Lion - Iterative Code Review - 2nd iteration (B2C)
323264953;Cost Analysis
323266014;HoF Code Review - January 2017
323266314;Task #11 - Design Review of C64 - Orders Outbound (ZORDERS05)
323266987;Turkcell report by Medyasoft
323267181;Realignment Audit between Production DB & Committed Data Model - Mission Log
323267375;Off Oracle - Datahub with HANA - January 2017 - Tests Setup
323267444;Order, Quote, Customer and RMA Sequence Numbering for Go-Live
323268052;Task #13 - Data Hub Auditing IDocs
323268112;Signet BPPO Jan 2017
323268121;Wonderbox - Meeting Minute - Infra / Hosting - 2017/01/24
323268408;Heritage Production Cronjobs – Frequently Run
323268603;Ballance - Iterative Code Review - Checkpoint 1
323269443;Turkcell notes
323270362;LC Waikiki - WSR 2017-01-23
323270385;New Look B2B - Discovery Phase
323270519;Remote Publication issues on TP
323270535;Hybris Tuning
323270547;DB Tuning
323270555;Solr Tuning
323270589;Travis Perkins Issue List
323272337;Hill-Rom
323272797;Jafra - Design Review - January 2017
323273149;Heritage Production Cronjobs – ImpEx Definitions
323273193;Jafra - Design Review - System Architecture
323273196;Jafra - Design Review - Catalog Design
323273224;Jafra - Design Review - Integrations
323274772;Belwest - HY400 (February 2017)
323276831;Wonderbox - Meeting Minutes - Searchandising - 2017/01/26
323277303;Heritage Production Cronjobs – Original Pull From Database
323277613;Heritage Production Cronjobs -- Content from HFS-P
323279292;CONFO - 2017-01-25 - Performance Issues
323279392;Setting up SonarQube
323280308;Heritage Production Cronjobs
323282827;Ziylan - 2017-01-23
323284968;ShillaDFS System Health Check
323286526;InterCars - 2017-01 - Project Setup
323287444;BAT VEO Multi-Site Feasibility Analysis
323287742;InterCars - 2017-01 - Design - Cart Entries Selector
323287955;Barcelo Viaje
323287973;Barcelo Viajes - SAP Hybris Marketing Audit
323288027;HoF Design Review - January
323288757;Wonderbox - Meeting Minutes - Users Management - 2017/01/27
324206957;VW UK - Sprint 3 Code Review - February 2017
324207686;Lion Commerce Solution Proposal and Roadmap
324209040;Wonderbox - Technical Screening
324209097;Aubert - 20170201 - PIM Workshop
324209398;Task #12 - Design Review of C80 - Orders Inbound (ZORDERS06)
324209411;How to map repeated Segments of an IDOC to Data Hub Raw/Canonical
324209872;InterCars - 2017-01 - Code Review - Static source code analysis
324210103;Wonderbox - Candidate Adama LEYE
324210153;DIA% - Issues in production - 27/01/2017
324211303;Wonderbox - Candidate Mohamed Mefrar
324211654;InterCars - 2017-01 - Ad-hoc findings
324212522;HoF Performance Testing - Jan, Feb 2017
324212533;Status Update - 31/01/2017
324212797;Jafra - Design Review - Introduction
324213873;ShillaDFS Production Incident Root Cause Analysis
324214054;Amway Americas Data Model Review
324214141;Turkcell - Additional Notes
324215060;Rolling updates for a Multi-tenant system
324215378;Wonderbox - Meeting Minutes - Cart & Checkout - 2017/01/30
324215404;Turkcell - 2017-02-01 Product Catalog Structure and Workflow Notes
324215489;Wonderbox - Meeting Minutes - Order Management - 2017/02/01
324216910;Mas500 ERP Production Configuration - Heritage Parts
324217354;Amway EIA Data Model Review
324217405;Conforama - 2017-02-01- OMS RFI
324217683;Chanel ONE - Multi Country CMS Workshop - Jan 2017
324219605;Hybris development best practice guidelines
324220061;Turkcell - 2017-02-01 Order management notes
324220393;20170202 - SAP NFR Validation
324222438;Carestream Project
324222453;STRATS
324222497;Carestream Migration
324222908;DevOps Epic Stories - Heritage Parts Canada
324223755;Password Encoding on Heritage US Site
324225620;Wonderbox - Candidate Amine GUEDROUZ
324225691;Wonderbox - Candidate Mohamed Taieb
324225762;Wonderbox - Candidate Mohamed Mechergui
324226412;Shufersal - Internal Steering Committees
324226427;Shufersal - Internal Steering Committee Feb 3rd, 2017
324226753;Projects Morocco
324226758;BAM - Poste Maroc
324227324;BAM - Poste Maroc - High-level Estimate - 20161010
324227817;Status update 01/02/2017 to 03/02/2017:
324229873;Ziylan - 2017-01-30
324234518;Wonderbox - Candidate Vincent TARTARE
324234526;JD Williams - QA support 2017
324236457;Status update - 06/02/2017:
324601424;Performance Test - Single Tenant vs Multi-Tenant Systems
324601546;BMW Marketplace Project Documentation
324601770;Wonderbox - Meeting Minutes - Back-End Process - 2017/02/07
324602624;Status update - 07/02/2017:
324602708;Rodan and Fields - 2017-Feb - Success Plan
324602709;Rodan and Fields - 2017-Feb - Code Review
324603453;Loblaw Health Check Workshop 02/07/2017
324603927;Hybris 6.3 OOTB shopping cart behavior investigation
324604191;Samsung Performance Package - Report Template
324607629;EUCT Scoping Workshop Notes
324607642;MAF Carrefour
324607746;Carrefour Dubai - MAF Properties - Project Minute
324608019;Status Update - 08/02/2017:
324608655;Rodan & Fields - Implementation Review February 2017
324609781;[Technosila] Empower Hybris, 2017
324610789;Exxon-ACE System Review R5
324610799;Exxon-ACE System Review R5 - Executive Summary
324610857;Exxon-ACE System Review R5 - Type system review
324610906;Exxon-ACE System Review R5 - Automated Source Code Analysis
324611192;Auchan - Meetings
324611227;Auchan - Meeting 2017-02-07 (meeting notes)
324613379;Status Update - 09/02/2017:
324613411;Discovery meeting - 08 Feb 2017
324615784;Wonderbox - Meeting Minutes - Advanced Features - 2017/02/09
324616581;Exxon-ACE System Review R5 - Manual Source Code Analysis
324616663;Exxon-ACE System Review R5 - Application Profiling
324616675;Comments & Improvement Area
324616727;Elkjop B2B
324617184;Matches Fashion - 2016 - Ad-hoc consulting
324617574;Wonderbox - Meeting Minutes - Customer Service - 2017/02/10
324617724;Matches Fashion - 2017 - Ad-hoc consulting
324618003;JD Williams - 2017 - Fit 4 Future - UK
324618435;Ziylan - 2017-02-06
324618455;Task #17 - Ability to create a Custom Configuration (like coreconfiguration).
324618538;Status Update - 10/02/2017:
324619272;Quick Upgrade Assessment (6.1.x to 6.3.x)
324619456;Mohawk Entitlement Business Architecture
324622272;Heritage Parts Canada -- Initialization, Solr, and Cronjobs
324623898;2017 Activities
324623945;Week 4 @ Moet-Hennessy: Report
324624383;TUL Commerce Performance Review
324624459;NDIA Migration Project
324624472;Development/Issues Updates
324626151;(Y-CH-ZURROSE) Zur Rose Group AG B2C + B2B
324627542;Samsung - KStore Relaunch - Asian Template
324627584;Development environment setup
324627778;Spotlight - Iterative Code Review for y6.2 upgrade
324627789;C2G2B eMarket Place
324627796;Related Documentation
324627983;VinCommerce - Release 1 - ES Engagement plan for SAI Digital
324628178;Supporting Documentation
324628388;Solr Indexing Improvement
324629011;Shopping Cart Saving Time Comparison between SLD Enabled and Disabled
324629301;Shared session cart
324629595;20170214 - Carrefour Dubai - Golive support
324629889;Dyson - Code Review - February 2017
324630211;PIM Questionnaire
324630808;Nokian Tyres - CR VNR-23 Review
324631505;Lecta - Solution Proposal
324631508;Lecta - Solution Proposal - Executive Summary
324631523;Lecta - Solution Proposal - Project Timeline
324631527;Lecta - Solution Proposal - Deliverables
324631532;Lecta - Solution Proposal - Team Setup
324631535;Lecta - Solution Proposal - System landscape and interfaces
324631537;Lecta - Solution Proposal - High level requirements
324631801;Lecta - Solution Proposal - Project Roadmap
324631896;High level plan
324632039;Status Update - 13/02/2017 and 14/02/2017:
324632197;MJ Wiki Wiki Product Data Migration
324928355;Hill-ROM - Cloud Readiness Check - Milestone 1
324929191;NDIS - 05 - Static (CMS) site - Split & Upgrade
324929206;NDIS - 06 - Enabling SmartEdit for CMS Static site
324929627;Service support  2017/02/06
324929768;20170207 - Enhancement for issues
324930040;20170215 - Carrefour Dubai - Go live support - (continued)
324930542;BAT Canada - Performance Support - February 2017
324931610;Turkcell - Activity Report - 2017-01 to 2017-02
324932059;MS - 2012-09-17 - Implementation Review
324932661;Gorenje - 2017.01 - Code Review
324932870;TUL ATS Improvements
324932922;TUL ATS Present Condition and Expectation
324932944;TUL ATS Present Architecture and Limitations
324933111;TUL ATS Physical View
324933121;Status Update - 15/02/2017
324933153;TUL ATS Changes
324933190;TUL ATS Process View
324933193;TUL ATS Design View
324933199;TUL ATS Operations View
324933210;TUL ATS Deployment View
324933556;Project Setup Stuff
324933931;Sinclair Dental - Code Review - Sprint 3
324935983;SCE - Summary of Architecture/Tech discussions
324936543;Lecta - Solution Proposal - Assumptions
324936649;Sony - MOLT - Restrictions
324936718;20170216 - Carrefour Dubai Go Live Support - Preliminary report
324938270;Pepe Jeans
324940304;TUL ATS OMS Design
324940306;TUL ATS Commerce Design
324941894;ANWR Continuous Integration review 2017-02-16
324941897;ANWR CI review 2017-02-16 -- Log analysis
324942306;Springer Nature
324942363;Nokian Tyres - Minutes
324942376;Nokian Tyres - Minutes - 14.02.2017 (Nokian, SAP)
324942534;Springer Nature Project Documentation
324942838;Gorenje - 2017.02 - Integration with Hybris 4.2.2 at Atag
324943858;Sinclair Dental - Code Review - Sprint 3 - Executive Summary
324943867;Sinclair Dental - Code Review - Sprint 3 - Recommendations
324943871;Sinclair Dental - Code Review - Sprint 3 - Project Setup
324943876;Sinclair Dental - Code Review - Sprint 3 - Source Code Analysis
324943878;Sinclair Dental - Code Review - Sprint 3 - Data Model
324943945;Sinclair Dental - Code Review - Sprint 3 - Review of Previous Recommendations
324944122;Sinclair Dental - Code Review - Sprint 3 - Visual Code Analysis
324944673;Hill-Rom - Cloud Readiness Check - Milestone 1 - Static Code Analysis
324948814;Samsung - Design Review - KShop CD stream
324948815;PreProd System Description
324949038;Unilever UAT incidents Feb 2017
324951921;2016支援收尾
324952234;Ziylan - 2017-02-13
324954048;DairyFarm International
324954062;20170221 - Dairy Farm Group - Multi-Country/Multi-Brand Approach Assessment
324954334;Miele
324954434;Meeting - Heineken Solution Architecture
324954848;Pepe Jeans - February 20
324954912;New Look B2B - Discovery Phase - Working Notes
324954922;New Look B2B - Discovery Phase - Executive Summary
324955180;Task #23 - Customising the saporder-target extension
324955540;House of Fraser -  Performance Testing
324955541;Task #22 - Data Hub support to ImpEx operation type "UPDATE".
324955639;Task #21 GSK Direct Server Startup issues
324956437;201702 Moet Hennessy - System Review
324956950;MH System Review - Executive Summary
324957616;John Deere
324957629;John Deere Technical Upgrade - Environment Landscape, Branching and Testing Strategy
324958243;Task #14 - Enable Logging in Data Hub to view Incoming CSV data sent from Hybris
324958277;When Cart Calculation Will be Called in Hybris 6.3
324959011;Samsung - Iterative Code Review - KShop-SDS-1
324959576;House of Fraser - Performance Testing
325386615;UL OOM Error During Solr Indexing - UAT
325386907;Customer Specific Pricing
325387075;UL B2C -Synchronization Performance Issue
325387379;UL -Solr Brand Facet
325387484;UL Performance Review
325387713;UL Performance Review-Technical Findings - OCC Calls
325389218;FoodStuffs SI
325389230;Meetings
325389241;20170222 - Infrastructure Overview
325389687;Lenovo POC List
325390844;Smyths Toys - February 2017 - System Review
325390846;Smyths Toys - February 2017 - System Review - Data Model Analysis
325391940;Smyths Toys - February 2017 - System Review - Application Profiling
325391951;Smyths Toys - February 2017 - System Review - Client Profiling
325391979;Smyths Toys - February 2017 - System Review - Web Server Configurations
325391985;Smyths Toys - February 2017 - System Review - Source Code Analysis
325391993;Smyths Toys - February 2017 - System Review - System Infrastructure
325391997;Smyths Toys - February 2017 - System Review - Executive Summary
325392029;Smyths Toys - February 2017 - System Review - Security
325392752;MH System Review - Hybris Configuration
325392861;MH System Review - Security
325392865;MH System Review - Monitoring
325392867;MH System Review - Client Profiling
325392869;MH System Review - Type System
325393535;Auchan - Meeting 2017-02-16
325393546;Auchan e-Food - Action plan
325393798;Task #16 - Design Notes on C75 Interface (BillTo/ShipTo/SoldTo)
325394698;Phase 2 Go-live support
325396355;New Look - Performance Review - February 2017 - Technical Findings
325397143;Lidl NHW topics and risks
325397161;LIDL US PIM topics and risks
325398400;Smyths Toys - February 2017 - System Review - Visual Code Analysis
325398474;BAM - Poste Maroc - Alignment Call - 20170224
325402993;Big Universal Shop (BUM)
325403671;TUL ATS Change Log
325404898;Rexel - Support
325405321;Sony Mobile - System Review - February 2017
325405365;Sony Mobile - System Review - February 2017 - Executive Summary
325405370;Sony Mobile - System Review - February 2017 - System Infrastructure
325405382;La Poste - 27/02/2017 - Consulting Support
325405387;Sony Mobile - System Review - February 2017 - Software Configuration
325405413;Sony Mobile - System Review - February 2017 - Client Profiling
325405517;du - RFP response - 02.2017
325406133;Solr 414 URI too long Error
325406583;MH System Review - Infrastructure
325406765;TUL ATS Performance Runs
325406990;Exxon ACE System Review R5 - Hybris Configuration
325407287;Heineken EU - Sprint 5 - Data Model Review
325407440;Samsung - Global Template - ES Reviews
325407492;Samsung - Global Template - Adhoc Artifacts
325407537;Samsung - Performance Testing Process Unification
325407553;Samsung - KStore - Traffic Estimation
325408069;Hyflux Mini System Review
325408400;[Big Universal Shop (BUM)] Meeting, 27.02.2017
325409051;24-02-2017 ACEA Project Retrospective
325410453;Sony Mobile - System Review - February 2017 - Security Considerations
325410738;Sony Mobile - System Review - February 2017 - SOLR Configuration
325411555;LC Waikiki - WSR 2017-02-27
325411997;Boeing
325412012;Boeing - Design Review March 2017
325412747;Hyflux Mini System Review - Client Profiling
325414145;Access to Sony Mobile
325414240;Superpharm - Knowledge sharing
325414404;Smyths Toys - February 2017 - System Review - Solr Configurations
325414582;L'OREAL - OPERA - Support Track - Implementation Review - Reloaded
325415098;Koenig & Bauer (KBA)
325415356;Koenig & Bauer Project Documentation
325416029;Smyths Toys - February 2017 - System Review - Hybris Configurations
325416168;John Deere - 5.5.1 to 6.3 Technical Upgrade Assessment Report
325417165;Presentation Deck
326174223;Sony Mobile - Code Review Sprint 2
326174794;Groz-Beckert
326175564;Lenze SE
326175578;Lenze POC Projektplan
326176521;Smyths Toys - February 2017 - System Review - Extension Dependencies
326177098;Sinclair Dental - Code Review - Sprint 3 - Ordered Recommendations
326178691;CAMPARI
326178694;Campari - Scoping Package Workshop Agenda
326179230;Multi-site Solution Design
326179238;PoC To Optimise Cart Related Database Operations
326179383;Sony Mobile - System Review - February 2017 - Introduction
326179549;Smyths Toys - February 2017 - System Review - Application Server Configurations
326180766;MH System Review - Solr Configuration
326181377;Berner Workshop 2017-03-01
326181927;[Azbuka Vkusa]. meeting with Boris Chernikov. 03.03.2017
326182379;20170227-ContactLensPOC
326184090;Ziylan - 2017-02-20
326184093;Ziylan - 2017-02-27
326184934;1. Environment Access
326184943;1. Executive Summary
326184945;2. Performance Review and Recommendations
326184947;3. SOLR Review and Recommendations
326184959;4. Performance and other related queries by TCS
326184965;5. Appendix
326186659;Samsung - Load testing Adyen (with CSE - Client Side Encryption)
326193148;Heineken - Sprint 5 - Hybris Static Code Analysis
326194577;TeamIdea issues review 2017-03-06
326197405;UL Performance Review-Technical Finding Solr Search
326198573;Pepe Jeans - March 6
326200445;Elkjop environment and hCS info
326200820;LC Waikiki - WSR 2017-03-06
326202282;HKTV-Groupon
326202342;2017/03/08 - Initial Discussion
326203512;Airbus ATR
326203519;Airbus ATR - RFP Review
326203535;Airbus ATR - Who's who
326203617;Shufersal - Steering Committees
326203627;Shufersal - SC 2017-03-07
326204092;La Poste - 07/03/2017 - Consulting Support
326204359;Samsung KStore - Production Network Layout
326204452;Performance test approach review - February 2017
326204553;L'Oréal - Scope & Estimation Review
326204764;Krefel - Hybris Cloud
326204776;Krefel - Open issues discussion - 2017-03-03
327157538;L'OREAL - OPERA - US Requests For Change - Customer Documentation
327157578;L'OREAL - OPERA - US Requests For Change - Technical Documentation
327157585;L'OREAL - OPERA - US Requests For Change - Business Guides
327157629;L'OREAL - OPERA - US Requests For Change - Extend Product Cockpit Validation to use Workflow Validation
327157753;L'OREAL - OPERA - US Requests For Change - Variants Comparaison User Guide
327158494;L'OREAL - OPERA - US Requests For Change - Extend Product Cockpit Validation to use Workflow Validation - Technical Guide
327158526;L'OREAL - OPERA - US Requests For Change - Validation Engine Performances Tests
327158578;L'OREAL - OPERA - US Requests For Change - Variants Comparaison & Attribute Value Copy Technical Guide
327158612;L'OREAL - OPERA - US Requests For Change - Drive Workflow Decision by validation Technical Guide
327158625;L'OREAL - OPERA - US Requests For Change - Product link Mail Sharing Technical Guide
327158668;L'OREAL - OPERA - US Requests For Change - Workflow Filter in the Navigation Area Technical Guide
327158676;L'OREAL - OPERA - US Requests For Change - Workflow Section Technical Guide
327158715;L'OREAL - OPERA - US Requests For Change - Workflow Validation Technical Guide
327159451;Hill-Rom Cloud Readiness Check - Milestone 2
327161958;hyflux - Escalation March 2017
327161960;hyflux - Action Plan
327163517;201703 - MH Performance Review
327164292;Login from portal
327169373;Front End Analysis
327170263;Intercars - 2017-03 - Promotions in cart items selector context
327170493;New Look DPP Phase 2
327170498;New Look - Code Review - March 2017
327172239;Big+ - Mars/July 2017 - Go Live Check
327172374;Big+ - Go Live Check - Executive Summary
327172448;Big+ - Go Live Check - Infrastructure
327172479;Big+ - Go Live Check - Hybris Configuration
327172537;Big+ - Go Live Check - SOLR Configuration
